Адр,Знчн,IP,CR,AR,DR,SP,BR,AC,PS,NZVC,Адр,Знчн
421,021A,413,0100,412,0100,000,0412,0201,080,0000,404,0201
,                                 ,403,DFFF
413,0001,401,0100,412,0100,000,0412,0201,080,0000
401,0413,402,0100,401,0413,000,0412,0201,080,0000
